shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
5653,246,258,20,13,7,580,FedEx International,Delivered,1948.63,261,FED3614357664,
5654,602,610,2,12,17,441,FedEx International,Delivered,250.07,66.15,FED4299069256,
5655,411,438,21,15,2,40,DB Schenker,Delivered,2209.66,1566.8,DB 3594924958,
5656,577,587,23,11,17,101,Kuehne+Nagel,Delivered,3632.06,2546.21,KUE9228608043,
5657,220,225,31,12,9,63,Kuehne+Nagel,In Transit,17431.65,8234.73,KUE5428007330,
5658,344,352,26,15,14,91,DB Schenker,Delivered,5431.57,2284.1,DB 1345183318,
5659,606,619,11,14,12,550,UPS Worldwide,Delivered,291.03,93.5,UPS6917149638,
5660,106,121,36,14,1,1427,CMA CGM,Delivered,666.77,109.62,CMA8300019275,
5661,91,119,28,13,1,69,DB Schenker,Delivered,7741.43,4117.23,DB 4116515494,
5662,384,392,32,11,16,1029,FedEx International,Delivered,377.58,100.03,FED3721452944,
5663,237,246,25,11,14,91,FedEx International,Delivered,9938.67,3978.52,FED8461212682,
5664,77,88,25,13,16,52,DB Schenker,Delivered,2351.37,2273.44,DB 4708455124,
5665,228,239,32,10,11,630,Kuehne+Nagel,Delivered,418.25,72.1,KUE2556204726,
5666,620,628,9,11,9,650,Kuehne+Nagel,In Transit,765.01,199.5,KUE9679304627,
5667,698,711,27,16,10,24,XPO Logistics,Delivered,3940.63,1422.48,XPO5794800002,
5668,613,621,29,11,11,80,Maersk Line,Delivered,17849.34,10780,MAE8770968218,
5669,526,555,4,14,8,763,DB Schenker,Delayed,541.7,129.71,DB 2513271731,Customs Clearance
5670,9,22,14,14,7,651,FedEx International,Delivered,982.56,110.67,FED3382625381,
5671,7,24,10,13,1,575,XPO Logistics,In Transit,904.98,146.25,XPO7444262050,
5672,378,384,30,16,16,23,Maersk Line,Delivered,2819.09,2538.51,MAE8915036393,
5673,298,304,26,13,9,77,Kuehne+Nagel,Delivered,3217.58,1932.7,KUE4811489670,
5674,395,411,13,10,8,476,DHL Express,Delivered,1116.81,131.4,DHL4745248224,
5675,701,715,9,10,15,713,XPO Logistics,Delivered,838.67,135.47,XPO5399294927,
5676,99,114,12,15,7,80,Maersk Line,Delivered,124.75,16,MAE1276093791,
5677,679,687,20,16,11,385,DHL Express,Delivered,886.27,173.25,DHL3224950599,
5678,307,312,19,14,11,452,CMA CGM,Delivered,1119,293.8,CMA7654548567,
5679,66,83,21,13,1,91,FedEx International,Delivered,8845.25,3564.47,FED2072424804,
5680,551,559,9,13,15,349,UPS Worldwide,Delivered,427.9,66.31,UPS6679607444,
5681,201,211,12,16,10,538,Kuehne+Nagel,In Transit,992.17,187.6,KUE1898159872,
5682,313,337,33,10,2,724,FedEx International,In Transit,408.55,43.44,FED1264723936,
5683,6,23,4,15,4,451,DHL Express,In Transit,1444.23,144.67,DHL7639284379,
5684,182,190,32,14,16,492,DHL Express,Delivered,315.72,62.44,DHL6417306476,
5685,510,517,11,13,14,205,DHL Express,Delivered,122,34.85,DHL2501386161,
5686,583,593,15,14,15,228,CMA CGM,Delivered,950.2,139.08,CMA2779928952,
5687,544,565,20,11,15,519,CMA CGM,Delayed,1022.26,233.55,CMA4911796898,Address Exception
5688,308,330,27,16,3,62,DHL Express,Delivered,8337.34,3674.74,DHL4216716876,
5689,91,106,24,14,16,87,FedEx International,Delayed,3831.55,1710.42,FED3780146119,Security Check
5690,280,287,11,15,12,794,CMA CGM,Delivered,746.48,202.98,CMA7811747738,
5691,410,434,32,15,5,1584,Kuehne+Nagel,Delivered,878.05,138.88,KUE4723266631,
5692,638,665,31,10,3,94,Maersk Line,Delivered,20556.34,12286.74,MAE5886763785,
5693,193,202,8,10,9,798,DHL Express,Delivered,1095.39,191.68,DHL6839694224,
5694,348,367,24,15,2,114,C.H. Robinson,In Transit,6420.24,2241.24,CH8999082619,
5695,398,410,14,10,11,275,DHL Express,In Transit,305.33,46.75,DHL9486623712,
5696,194,204,8,12,11,703,CMA CGM,Delivered,365.46,112.48,CMA5907774703,
5697,473,480,16,14,11,528,FedEx International,In Transit,1099.56,311.52,FED2825530882,
5698,412,439,30,15,2,36,C.H. Robinson,In Transit,9351.62,3973.32,CH6109166883,
5699,671,687,30,12,6,80,DB Schenker,Delivered,11507.96,8829.6,DB 3918940192,
5700,436,449,26,13,17,80,FedEx International,Delivered,3967.97,2008,FED2385464806,
5701,368,373,23,11,15,97,CMA CGM,Delivered,4268.91,2445.37,CMA4626957889,
5702,292,306,8,11,14,522,CMA CGM,In Transit,447.36,83.52,CMA9786596250,
5703,570,577,31,13,9,15,XPO Logistics,In Transit,4961.91,1960.65,XPO2489686186,
5704,360,376,26,14,3,88,FedEx International,Delivered,7618.87,2208.8,FED8840429371,
5705,320,328,34,12,17,618,XPO Logistics,Delivered,296.27,81.44,XPO3694012186,
5706,162,178,5,14,5,99,Maersk Line,Delivered,220.16,21.78,MAE8120655838,
5707,70,83,20,11,15,506,CMA CGM,Processing,1614.81,227.7,CMA5593378548,
5708,215,232,4,14,1,378,C.H. Robinson,In Transit,564.2,64.26,CH6828755701,
5709,85,109,9,15,3,174,FedEx International,Delivered,199.69,33.06,FED8076377410,
5710,399,408,17,11,16,293,FedEx International,Delivered,886.93,149.43,FED6531867402,
5711,665,678,22,15,9,41,UPS Worldwide,Delivered,5865.07,1473.54,UPS5025985180,
5712,158,169,20,15,11,596,UPS Worldwide,In Transit,1456.81,268.2,UPS3280681382,
5713,335,345,18,15,8,413,FedEx International,Delivered,2138.93,247.8,FED4179532393,
5714,724,731,13,11,16,383,XPO Logistics,Delivered,189.9,57.45,XPO3098068324,
5715,543,557,13,15,8,403,C.H. Robinson,Delivered,603.84,120.45,CH7589668807,
5716,105,120,23,16,4,64,FedEx International,Delivered,2499.42,1613.44,FED7724053140,
5717,43,59,21,11,7,79,DHL Express,Delivered,3788.76,3094.43,DHL7101900902,
5718,334,351,21,16,5,39,XPO Logistics,Delivered,3050.15,1527.63,XPO4481406134,
5719,299,321,34,12,11,1544,XPO Logistics,Delayed,751.47,155.52,XPO8327896861,Address Exception
5720,392,410,6,16,2,649,C.H. Robinson,Delivered,1674.58,230.78,CH7543267170,
5721,67,78,20,16,16,344,C.H. Robinson,Delivered,923.93,154.8,CH1777921224,
5722,109,131,13,13,2,411,C.H. Robinson,Delivered,648.8,61.65,CH2864636048,
5723,63,72,12,13,11,593,UPS Worldwide,Delivered,900.68,198.6,UPS9459002488,
5724,638,657,2,15,7,313,C.H. Robinson,Delivered,216.58,46.95,CH2253134739,
5725,249,270,22,13,2,97,XPO Logistics,Delivered,6008.24,3486.18,XPO1533529222,
5726,533,554,33,13,1,481,Kuehne+Nagel,Delivered,265.58,52.86,KUE9033389155,
5727,194,208,20,15,16,446,UPS Worldwide,Delivered,1226.03,200.7,UPS2180675300,
5728,340,349,7,15,13,787,CMA CGM,Delivered,1604.77,284.88,CMA8724666764,
5729,422,435,11,14,16,270,CMA CGM,Delivered,248.3,45.9,CMA8479571884,
5730,696,704,25,10,14,78,Kuehne+Nagel,Delivered,6421.84,3410.16,KUE6772465714,
5731,138,151,15,11,7,435,C.H. Robinson,Delivered,1523.81,265.35,CH6279552609,
5732,653,667,12,16,2,675,C.H. Robinson,Delivered,1941.11,215,CH1701865896,
5733,440,452,36,15,9,1229,UPS Worldwide,Delivered,488,97.74,UPS6662101943,
5734,432,448,26,12,1,42,CMA CGM,Delivered,3598.3,1054.2,CMA6016330468,
5735,701,708,24,13,9,84,CMA CGM,In Transit,4576.7,1651.44,CMA2719039708,
5736,303,317,17,15,17,151,DB Schenker,Delivered,395.06,77.01,DB 8374132465,
5737,264,271,9,10,16,644,C.H. Robinson,Delayed,832.86,122.36,CH4722796478,Documentation Issue
5738,627,639,12,15,16,712,C.H. Robinson,In Transit,1546.39,222.4,CH3514232364,
5739,177,183,30,11,17,36,Maersk Line,Delivered,4587.66,3973.32,MAE7688569223,
5740,105,121,22,16,2,12,FedEx International,Delivered,2032.98,431.28,FED3271251998,
5741,624,635,23,12,12,18,UPS Worldwide,Delivered,2115.23,453.78,UPS4292293741,
5742,667,684,27,13,8,62,FedEx International,In Transit,5264.53,3674.74,FED3116081253,
5743,614,635,16,14,6,107,UPS Worldwide,Delivered,391,63.13,UPS4247103390,
5744,354,368,16,12,12,313,C.H. Robinson,In Transit,1200.34,184.67,CH6151735353,
5745,8,19,33,11,11,518,DHL Express,Delivered,279.33,55.08,DHL4365553869,
5746,35,49,18,16,13,442,Maersk Line,Delivered,1464.45,265.2,MAE8184657054,
5747,716,727,24,10,11,111,CMA CGM,Delivered,4726.32,2182.26,CMA7451920915,
5748,90,100,2,11,7,655,XPO Logistics,Delivered,585.87,158.25,XPO5066183464,
5749,291,296,32,13,9,899,UPS Worldwide,Delivered,324.71,90.93,UPS6183056730,
5750,506,529,34,10,4,390,C.H. Robinson,Delivered,209.3,31.2,CH4976745297,
5751,77,91,9,10,12,670,Maersk Line,Delivered,1496.94,203.3,MAE4363133278,
5752,619,632,3,12,14,333,XPO Logistics,Delivered,356.21,59.94,XPO3511061673,
5753,455,463,1,15,9,543,DB Schenker,In Transit,1120.96,198.03,DB 7067333460,
5754,486,507,20,14,3,509,DHL Express,Delivered,2150.18,229.05,DHL4758473184,
5755,311,321,30,14,7,76,DHL Express,In Transit,17180.62,8388.12,DHL2276196224,
5756,60,74,12,14,16,339,C.H. Robinson,Delivered,351.19,67.8,CH8367861925,
5757,390,399,6,13,11,697,Kuehne+Nagel,Delivered,626.76,153.34,KUE2094470711,
5758,350,363,30,15,14,50,UPS Worldwide,Delayed,11569.33,5518.5,UPS4883958620,Security Check
5759,558,565,31,13,12,62,Kuehne+Nagel,In Transit,11987.17,8104.02,KUE5278461601,
5760,285,303,22,16,2,88,Kuehne+Nagel,In Transit,8900.83,3162.72,KUE9182801369,
5761,729,731,34,13,12,1520,FedEx International,Delivered,904.01,153.6,FED1066636403,
5762,218,244,33,13,2,637,C.H. Robinson,In Transit,303.28,38.22,CH7336474083,
5763,441,452,10,13,17,563,C.H. Robinson,Delayed,654.4,144.45,CH8376341693,Mechanical Failure
5764,394,422,10,12,3,445,FedEx International,Delivered,408.27,66.75,FED6435781208,
5765,358,373,17,12,16,136,CMA CGM,Delayed,457.83,69.36,CMA9517335254,Port Congestion
5766,668,681,13,16,15,336,UPS Worldwide,Delivered,176.56,50.4,UPS6367069210,
5767,30,47,12,12,3,608,C.H. Robinson,Delivered,958.74,121.6,CH5909666561,
5768,685,710,34,11,2,466,CMA CGM,In Transit,424.49,69.28,CMA8232551690,
5769,156,183,21,15,5,24,CMA CGM,Delivered,6165.43,940.08,CMA5176256627,
5770,643,660,17,11,7,215,XPO Logistics,In Transit,807.06,109.65,XPO8938885845,
5771,537,550,22,16,15,19,DB Schenker,Delivered,3367.5,682.86,DB 6213953208,
5772,424,439,11,14,1,729,FedEx International,In Transit,1956.43,191.93,FED2427795816,
5773,376,403,14,16,5,629,CMA CGM,Delivered,929.17,106.93,CMA5859905996,
5774,411,424,9,13,16,84,FedEx International,Delivered,64.19,15.96,FED3844910254,
5775,649,660,1,12,7,783,UPS Worldwide,In Transit,837.67,164.43,UPS9411671535,
5776,197,205,26,13,11,78,UPS Worldwide,Processing,3456.27,1957.8,UPS3230597944,
5777,347,353,26,16,13,24,CMA CGM,Delivered,2090.38,602.4,CMA4725168793,
5778,181,191,28,14,11,92,FedEx International,Delivered,8330.66,5489.64,FED8349511068,
5779,296,307,3,14,7,170,XPO Logistics,In Transit,245.03,30.6,XPO9152428582,
5780,128,134,7,14,10,631,UPS Worldwide,In Transit,688.53,151.44,UPS8023575708,
5781,136,149,2,15,11,228,FedEx International,Delivered,140.85,34.2,FED2849370645,
5782,729,731,23,13,4,99,XPO Logistics,Delivered,3766.96,2495.79,XPO5658947248,
5783,624,651,19,11,4,53,FedEx International,Delivered,315.78,34.45,FED8906832859,
5784,43,54,12,10,9,449,C.H. Robinson,In Transit,895.35,169.8,CH2476357919,
5785,275,296,1,14,1,617,FedEx International,Delivered,932.17,129.57,FED1985786147,
5786,74,82,7,15,9,471,UPS Worldwide,Delivered,787.18,113.04,UPS2385513829,
5787,568,573,18,10,9,116,DB Schenker,Delivered,409.69,69.6,DB 4220890236,
5788,58,84,2,11,4,446,C.H. Robinson,In Transit,1376.79,126.9,CH2791366559,
5789,719,730,36,11,9,1287,Maersk Line,Delivered,342.21,101.22,MAE1820233310,
5790,356,373,28,10,4,62,UPS Worldwide,Processing,5855.33,3699.54,UPS7430787092,
5791,583,597,17,10,15,483,FedEx International,Delayed,1316.55,246.33,FED7187760334,Address Exception
5792,70,75,22,12,9,86,Maersk Line,Delivered,2758.04,3090.84,MAE5682975438,
5793,379,384,8,16,16,792,UPS Worldwide,Delivered,537.51,126.72,UPS3384856102,
5794,468,479,28,10,12,38,DHL Express,Delivered,4689.18,2267.46,DHL4211956337,
5795,375,385,2,15,10,638,Kuehne+Nagel,Delivered,358.81,95.7,KUE5983187647,
5796,542,549,4,15,11,692,C.H. Robinson,Delivered,886.72,185.64,CH3080713435,
5797,100,106,11,14,12,785,DHL Express,Delivered,1412.33,201.45,DHL1214465578,
5798,305,312,34,16,15,1153,Kuehne+Nagel,Delivered,360.58,124.24,KUE8425240111,
5799,369,385,21,15,3,95,C.H. Robinson,In Transit,11547.86,3721.15,CH2013565821,
5800,121,136,35,15,2,548,C.H. Robinson,Delivered,262.47,27.4,CH6541199173,
5801,423,441,18,13,14,533,FedEx International,Delayed,2179.6,319.8,FED1283151370,Customs Clearance
5802,304,327,34,16,4,1531,CMA CGM,Delivered,924.55,154.48,CMA5155232985,
5803,492,497,34,11,16,508,Kuehne+Nagel,In Transit,399.14,72.64,KUE3495243144,
5804,511,524,16,11,16,550,Kuehne+Nagel,Delivered,1154.64,324.5,KUE8648951660,
5805,115,123,3,15,14,592,DB Schenker,Delivered,553.81,106.56,DB 6571730982,
5806,676,686,31,10,14,60,Kuehne+Nagel,Delivered,10685.54,7842.6,KUE3836054773,
5807,42,52,16,16,15,421,Maersk Line,Delivered,1481.02,248.39,MAE6732350261,
5808,353,374,2,14,8,496,UPS Worldwide,Delivered,953.15,134.4,UPS9631374398,
5809,564,577,7,11,12,216,CMA CGM,Delayed,156.01,51.84,CMA3508017123,Port Congestion
5810,336,350,32,10,2,573,DHL Express,Delivered,337.6,40.11,DHL3170341029,
5811,492,516,25,12,5,52,DHL Express,Delayed,5219.38,2273.44,DHL3826422053,Address Exception
5812,135,155,3,16,4,138,C.H. Robinson,Delivered,126.62,24.84,CH5398657387,
5813,379,392,23,15,17,15,FedEx International,In Transit,1248.08,378.15,FED6560390888,
5814,506,517,26,13,17,69,CMA CGM,Delivered,3431.14,1731.9,CMA3936905522,
5815,364,376,17,10,12,555,UPS Worldwide,Delivered,1153.47,283.05,UPS4688137478,
5816,184,193,1,15,17,124,Maersk Line,Delivered,121.1,26.04,MAE1806650367,
5817,505,528,31,15,3,35,C.H. Robinson,Processing,14836.04,4574.85,CH4719657546,
5818,52,60,26,11,10,30,UPS Worldwide,In Transit,2776.59,753,UPS2778642318,
5819,575,589,8,16,5,577,FedEx International,Delivered,1590.07,156.32,FED5352716764,
5820,525,538,31,12,7,99,FedEx International,Delivered,19395.08,12940.29,FED4354673311,
5821,374,388,22,12,3,48,XPO Logistics,Delivered,6369.36,1725.12,XPO5736276344,
5822,646,660,33,10,6,953,XPO Logistics,Delivered,366.88,81.18,XPO6591977794,
5823,386,393,11,15,17,313,XPO Logistics,In Transit,228.92,53.21,XPO5384603891,
5824,354,375,36,16,8,764,CMA CGM,Delivered,214.56,45.84,CMA4701637254,
5825,687,695,31,14,11,55,C.H. Robinson,Delivered,13252.58,7189.05,CH3447863854,
5826,607,613,7,11,17,191,XPO Logistics,Processing,304.62,45.84,XPO1105440792,
5827,314,328,29,12,14,41,UPS Worldwide,In Transit,5521.39,5524.75,UPS5537281014,
5828,593,603,29,11,17,38,XPO Logistics,Delayed,3613.16,5120.5,XPO1128966774,Carrier Capacity
5829,729,731,13,10,5,598,UPS Worldwide,Delivered,693.72,89.7,UPS4906592222,
5830,483,492,18,15,17,539,FedEx International,Delivered,1551.21,323.4,FED9833419506,
5831,414,427,20,13,13,532,Maersk Line,Delivered,1266.01,239.4,MAE4636071752,
5832,433,449,12,16,5,94,CMA CGM,Delivered,108.15,18.8,CMA6584044046,
5833,305,325,8,14,2,712,Kuehne+Nagel,Delivered,1133.14,177.92,KUE2055755653,
5834,577,595,3,13,1,294,Kuehne+Nagel,Delivered,328.88,52.92,KUE2681387729,
5835,65,77,33,12,15,1586,FedEx International,Delivered,380.95,119.16,FED1044226824,
5836,454,467,18,16,8,231,C.H. Robinson,Delivered,1132.78,138.6,CH5749042611,
5837,65,77,23,11,15,23,CMA CGM,Delivered,2791.01,579.83,CMA3040354460,
5838,654,667,25,12,11,22,DHL Express,In Transit,3334.68,961.84,DHL5663071794,
5839,242,269,22,16,5,62,CMA CGM,Delivered,4239.33,2228.28,CMA6993305960,
5840,70,84,32,15,10,283,CMA CGM,In Transit,71.03,19.81,CMA8606370670,
5841,67,95,9,10,5,509,Maersk Line,Delivered,884.5,96.71,MAE4999819432,
5842,472,480,8,16,17,181,FedEx International,In Transit,151.21,28.96,FED7829252664,
5843,424,437,10,13,9,749,UPS Worldwide,Delivered,1053.84,172.35,UPS5499835075,
5844,225,236,8,13,17,564,UPS Worldwide,Delivered,834.62,154.24,UPS6014880778,
5845,570,595,7,16,3,479,C.H. Robinson,Delivered,767.57,114.96,CH3546570258,
5846,719,731,13,12,11,155,Maersk Line,In Transit,96.82,23.25,MAE3471308952,
5847,106,117,18,16,10,410,UPS Worldwide,Delivered,1041.62,246,UPS1784077583,
5848,129,136,27,14,16,76,Kuehne+Nagel,In Transit,2948.89,4504.52,KUE5809951449,
5849,65,81,14,16,3,544,CMA CGM,Delivered,893.05,160.48,CMA3657022709,
5850,503,521,7,10,1,570,Maersk Line,Delivered,2312.62,232.8,MAE5303752989,
5851,620,633,27,11,17,46,XPO Logistics,Delivered,2657.97,2726.42,XPO4969855549,
5852,303,311,7,15,15,439,DHL Express,Delivered,990.05,201.36,DHL5281615943,
5853,314,326,1,10,16,558,FedEx International,Delivered,431.09,117.18,FED4270180773,
5854,729,731,20,13,5,184,CMA CGM,Delivered,641.09,82.8,CMA8013985795,
5855,259,277,8,11,5,633,XPO Logistics,Delivered,468.88,101.28,XPO2116840519,
5856,343,352,6,13,10,533,UPS Worldwide,Delivered,521.45,117.26,UPS6686026839,
5857,207,217,35,13,10,416,FedEx International,Delivered,76.99,20.8,FED8133381976,
5858,553,562,27,16,13,86,C.H. Robinson,Delivered,7030.34,5097.22,CH5129464544,
5859,627,636,16,13,13,335,DB Schenker,Delivered,1287.62,197.65,DB 1355009663,
5860,251,273,33,14,15,181,XPO Logistics,Delayed,66.67,10.86,XPO6186719336,Customs Clearance
5861,67,75,8,16,13,757,CMA CGM,Delivered,804.32,121.12,CMA9006700884,
5862,246,257,4,14,7,564,Kuehne+Nagel,Delivered,665.91,95.88,KUE8245022073,
5863,610,616,22,12,9,14,XPO Logistics,Delivered,1736.65,503.16,XPO3141072364,
5864,696,706,2,10,7,309,UPS Worldwide,Delivered,299.44,46.35,UPS4176347820,
5865,127,147,10,10,3,754,Kuehne+Nagel,Delivered,873.51,113.1,KUE9722956263,
5866,81,98,23,14,3,65,DHL Express,Delivered,4195.31,1638.65,DHL3016940777,
5867,712,726,19,14,6,224,FedEx International,In Transit,835.41,145.6,FED8866819588,
5868,27,40,19,12,9,363,CMA CGM,Delivered,929.65,235.95,CMA7243650389,
5869,661,667,36,11,13,534,DB Schenker,Delivered,185.68,32.04,DB 2199018364,
5870,451,461,16,15,12,462,DHL Express,Delivered,1295.76,272.58,DHL9012435437,
5871,611,621,30,11,14,69,Maersk Line,Delivered,13463.15,7615.53,MAE6023042846,
5872,178,183,5,11,12,388,C.H. Robinson,Delivered,293.05,85.36,CH3360519385,
5873,43,51,6,15,13,395,UPS Worldwide,Delivered,480.71,86.9,UPS6853724657,
5874,371,378,30,14,10,79,CMA CGM,In Transit,13282.56,8719.23,CMA5972609315,
5875,556,583,33,13,5,1324,UPS Worldwide,Delivered,599.58,103.44,UPS7610736192,
5876,52,70,35,12,6,447,FedEx International,Delivered,327.91,42.35,FED8915170988,
5877,153,161,13,16,10,793,Maersk Line,Delivered,601.23,178.95,MAE9758772816,
5878,166,174,29,12,14,96,XPO Logistics,Delivered,14903.15,12936,XPO5398150351,
5879,628,633,16,10,15,547,XPO Logistics,In Transit,1855.61,322.73,XPO1514728981,
5880,685,699,32,10,17,788,FedEx International,Delivered,338.23,83.16,FED1538651332,
5881,559,564,21,10,10,104,DHL Express,Delivered,5254.31,4073.68,DHL5268044057,
5882,525,531,16,12,15,143,DHL Express,Delivered,401.78,84.37,DHL1642161488,
5883,667,673,30,11,16,35,DB Schenker,In Transit,8682.62,3862.95,DB 7312493883,
5884,467,491,14,13,4,704,UPS Worldwide,Delivered,1192.24,119.68,UPS1798251359,
5885,719,731,10,11,10,484,Maersk Line,Delayed,644.84,132.6,MAE9842663901,Port Congestion
5886,707,718,7,15,13,716,C.H. Robinson,Delivered,515.77,171.84,CH2533672983,
5887,335,349,16,10,6,317,Maersk Line,Delivered,932.35,187.03,MAE5662456236,
5888,327,340,31,16,10,51,DB Schenker,Delivered,16217.85,6666.21,DB 3569103355,
5889,573,582,34,13,16,1077,Maersk Line,Delivered,459.47,118.16,MAE5517071893,
5890,135,140,20,14,16,342,Maersk Line,In Transit,733.58,153.9,MAE9816463855,
5891,716,729,29,10,12,51,CMA CGM,Delivered,8374.28,6872.25,CMA5172527256,
5892,56,76,36,13,3,338,DB Schenker,Delivered,118.3,20.28,DB 3188868027,
5893,347,352,1,14,16,737,DB Schenker,In Transit,792.74,238.77,DB 9768994448,
5894,580,597,16,14,5,185,CMA CGM,Delivered,756.32,109.15,CMA9828133555,
5895,394,401,3,14,10,501,Kuehne+Nagel,Delivered,432.89,90.18,KUE3375306711,
5896,629,647,18,15,5,248,C.H. Robinson,Delivered,1297.01,148.8,CH7296555736,
5897,174,183,31,10,16,54,C.H. Robinson,Delivered,6107.33,7058.34,CH7509076217,
5898,534,542,32,10,9,882,C.H. Robinson,Delivered,377.72,89.74,CH8610168120,
5899,153,170,10,12,4,710,DHL Express,In Transit,946.89,106.5,DHL6588815548,
5900,228,240,34,14,17,1252,DHL Express,Delivered,870.35,132.16,DHL6308578713,
5901,468,480,28,13,9,94,C.H. Robinson,Delivered,10503.01,5608.98,CH2485663307,
5902,58,86,29,16,3,91,XPO Logistics,Delivered,35043.59,12262.25,XPO7852299687,
5903,169,187,21,13,1,91,UPS Worldwide,Delivered,11375.03,3564.47,UPS4239064879,
5904,721,728,20,15,14,407,UPS Worldwide,Delivered,1330.99,183.15,UPS3160787796,
5905,680,687,28,14,11,88,C.H. Robinson,Delivered,4430.03,5250.96,CH4199539068,
5906,684,705,25,11,7,59,DB Schenker,Delivered,5266.64,2579.48,DB 3982786489,
5907,250,258,29,12,15,22,FedEx International,In Transit,4912.19,2964.5,FED6263320200,
5908,64,83,16,15,2,598,C.H. Robinson,Delivered,3469.54,352.82,CH7093051063,
5909,379,395,27,10,2,13,DB Schenker,In Transit,3702.12,770.51,DB 2454123165,
5910,295,303,33,16,17,797,DHL Express,Delivered,222.74,47.82,DHL9001090722,
5911,109,122,21,10,9,45,UPS Worldwide,Delivered,4268.82,1762.65,UPS5342005748,
5912,683,700,28,15,1,24,FedEx International,Delivered,4103.82,1432.08,FED6397274915,
5913,492,497,15,10,13,88,C.H. Robinson,Delivered,283.63,53.68,CH5302094713,
5914,392,403,17,12,14,455,UPS Worldwide,Delivered,1300.56,232.05,UPS8587794393,
5915,7,20,35,15,14,728,DB Schenker,Delivered,219.91,36.4,DB 9861508964,
