production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
3919,333,5,1,1759,9,0.52,PROD-2023112600
3920,470,14,3,132,0,0.36,PROD-2024049119
3921,114,5,3,800,4,0.62,PROD-2023041159
3922,209,7,1,1050,9,0.91,PROD-2023076468
3923,46,2,3,1058,10,1.01,PROD-2023027833
3924,626,16,3,1183,5,0.45,PROD-2024093813
3925,396,15,2,2248,11,0.53,PROD-2024016422
3926,159,6,1,1482,5,0.35,PROD-2023063441
3927,423,10,2,239,2,1.05,PROD-2024024085
3928,505,13,1,250,2,0.92,PROD-2024052196
3929,424,5,1,800,9,1.17,PROD-2024025621
3930,659,14,1,250,0,0.26,PROD-2024106127
3931,590,7,1,303,0,0.31,PROD-2024085044
3932,209,4,3,800,3,0.47,PROD-2023073136
3933,295,6,3,982,2,0.21,PROD-2023105958
3934,628,3,1,805,8,1.02,PROD-2024095263
3935,70,10,3,350,0,0.25,PROD-2023033866
3936,285,5,3,800,3,0.46,PROD-2023107063
3937,644,14,1,93,0,0.77,PROD-2024107991
3938,486,2,3,800,4,0.62,PROD-2024043902
3939,369,5,2,800,1,0.23,PROD-2024017784
3940,473,2,3,1040,3,0.38,PROD-2024045891
3941,420,9,3,640,4,0.74,PROD-2024028421
3942,347,6,2,3565,28,0.79,PROD-2023128734
3943,490,14,2,250,1,0.56,PROD-2024054423
3944,330,8,1,1079,6,0.63,PROD-2023112932
3945,706,16,3,3910,40,1.04,PROD-2024123877
3946,592,6,1,1413,12,0.89,PROD-2024083233
3947,196,4,2,800,1,0.18,PROD-2023071910
3948,695,7,2,300,2,0.83,PROD-2024117447
3949,56,15,2,705,4,0.67,PROD-2023025063
3950,392,6,2,800,4,0.61,PROD-2024017341
3951,205,6,1,800,4,0.53,PROD-2023078520
3952,473,1,1,800,1,0.24,PROD-2024044524
3953,230,15,2,1380,10,0.79,PROD-2023086136
3954,579,4,3,800,3,0.44,PROD-2024087680
3955,144,7,2,426,1,0.39,PROD-2023054367
3956,253,2,1,819,2,0.27,PROD-2023097120
3957,366,12,2,60,0,0.59,PROD-2024014041
3958,321,10,1,327,3,1.18,PROD-2023113380
3959,548,1,3,814,7,0.89,PROD-2024078054
3960,582,3,1,800,9,1.17,PROD-2024087327
3961,210,11,3,350,2,0.61,PROD-2023075872
3962,399,7,1,482,2,0.45,PROD-2024029660
3963,227,2,1,800,2,0.26,PROD-2023088826
3964,643,2,3,1403,9,0.66,PROD-2024108997
3965,658,13,3,250,1,0.72,PROD-2024105162
3966,38,16,3,600,6,1.13,PROD-2023023616
3967,368,14,2,250,0,0.26,PROD-2024016880
3968,560,1,3,1414,9,0.67,PROD-2024071230
3969,63,9,2,638,7,1.16,PROD-2023037973
3970,704,16,1,600,6,1.02,PROD-2024124069
3971,602,8,1,300,2,0.99,PROD-2024087516
3972,544,15,1,1894,19,1.03,PROD-2024064177
3973,630,1,2,800,5,0.68,PROD-2024092565
3974,263,8,3,987,9,0.92,PROD-2023098477
3975,522,4,3,800,8,1.06,PROD-2024062710
3976,466,4,1,800,5,0.65,PROD-2024047889
3977,103,12,2,76,0,0.94,PROD-2023047634
3978,409,2,2,1662,12,0.76,PROD-2024028071
3979,140,5,3,800,1,0.22,PROD-2023053837
3980,623,12,2,171,0,0.25,PROD-2024095437
3981,699,11,1,69,0,0.72,PROD-2024117668
3982,245,11,3,350,2,0.76,PROD-2023091672
3983,546,15,1,600,6,1.13,PROD-2024062818
3984,459,10,1,235,1,0.85,PROD-2024043303
3985,398,8,1,515,1,0.28,PROD-2024028277
3986,655,7,3,348,2,0.79,PROD-2024107604
3987,79,14,1,190,0,0.26,PROD-2023038025
3988,286,1,2,800,3,0.42,PROD-2023103453
3989,115,3,3,1195,3,0.3,PROD-2023048998
3990,365,6,3,1300,3,0.25,PROD-2023128331
3991,142,9,3,529,0,0.16,PROD-2023055919
3992,370,6,3,800,9,1.18,PROD-2024012850
3993,322,14,1,42,0,0.26,PROD-2023117185
3994,344,8,3,1000,10,1.07,PROD-2023128698
3995,482,10,1,60,0,0.43,PROD-2024049228
3996,602,7,2,662,7,1.1,PROD-2024087013
3997,305,14,3,58,0,1.16,PROD-2023113056
3998,360,1,2,3490,8,0.25,PROD-2023123380
3999,200,13,3,40,0,0.68,PROD-2023074520
4000,442,5,3,800,6,0.87,PROD-2024032256
4001,144,15,3,692,6,0.91,PROD-2023054504
4002,410,9,2,450,4,1.1,PROD-2024025357
4003,697,4,1,1893,4,0.22,PROD-2024113189
4004,617,13,3,239,0,0.22,PROD-2024091112
4005,629,10,3,191,1,0.91,PROD-2024099641
4006,350,2,3,1031,6,0.66,PROD-2023127185
4007,87,9,3,971,3,0.35,PROD-2023034487
4008,693,5,2,800,6,0.81,PROD-2024118653
4009,417,5,1,1677,5,0.31,PROD-2024026031
4010,522,16,1,1384,8,0.59,PROD-2024068375
4011,24,8,2,300,0,0.24,PROD-2023013178
4012,362,16,1,2627,7,0.29,PROD-2023125386
4013,32,2,1,1422,17,1.2,PROD-2023028499
4014,551,10,1,350,3,1.09,PROD-2024077653
4015,23,12,1,350,2,0.66,PROD-2023018143
4016,442,12,2,350,3,0.9,PROD-2024036039
4017,723,15,3,600,4,0.82,PROD-2024127289
4018,710,12,2,119,0,0.27,PROD-2024122304
4019,576,11,3,288,1,0.57,PROD-2024071726
4020,714,2,3,920,8,0.89,PROD-2024129126
4021,57,16,1,768,3,0.5,PROD-2023024314
4022,373,13,3,206,1,0.58,PROD-2024011853
4023,472,13,1,148,1,0.99,PROD-2024041232
4024,420,12,2,350,0,0.21,PROD-2024028030
4025,371,15,3,1350,10,0.77,PROD-2024016971
4026,265,1,3,800,2,0.36,PROD-2023097541
4027,547,11,1,243,0,0.3,PROD-2024063811
4028,36,2,1,800,1,0.17,PROD-2023025815
4029,546,11,1,321,1,0.34,PROD-2024067870
4030,219,7,1,627,4,0.66,PROD-2023085490
4031,570,5,2,1341,15,1.12,PROD-2024075640
4032,509,15,1,1169,10,0.87,PROD-2024054352
4033,162,12,2,350,2,0.77,PROD-2023065241
4034,252,9,3,558,3,0.66,PROD-2023091891
4035,607,4,1,800,1,0.17,PROD-2024082067
4036,633,11,1,350,1,0.55,PROD-2024091679
4037,182,1,3,800,4,0.62,PROD-2023076005
4038,56,11,1,211,1,0.55,PROD-2023026213
4039,34,8,3,300,2,0.91,PROD-2023029795
4040,169,13,2,250,2,1.03,PROD-2023066178
4041,684,5,3,800,6,0.83,PROD-2024111277
4042,83,9,2,439,5,1.17,PROD-2023035238
4043,225,16,2,1175,9,0.81,PROD-2023083992
4044,287,6,1,1032,10,0.99,PROD-2023107459
4045,107,8,2,300,1,0.44,PROD-2023042011
4046,91,6,2,1220,6,0.57,PROD-2023045765
4047,337,2,3,1162,8,0.77,PROD-2023122222
4048,605,1,3,1567,9,0.6,PROD-2024081826
4049,407,6,3,800,2,0.29,PROD-2024027996
4050,523,2,3,800,4,0.5,PROD-2024067913
4051,95,2,2,800,6,0.8,PROD-2023047880
4052,241,3,2,968,3,0.39,PROD-2023085555
4053,141,11,3,350,0,0.25,PROD-2023058595
4054,504,2,3,1826,4,0.22,PROD-2024055948
4055,235,11,3,60,0,0.19,PROD-2023087377
4056,18,7,2,660,5,0.83,PROD-2023017258
4057,729,16,1,2256,17,0.79,PROD-2024122908
4058,263,10,3,184,1,0.76,PROD-2023097249
4059,543,10,3,287,1,0.53,PROD-2024065509
4060,265,6,1,1254,4,0.33,PROD-2023099327
4061,404,2,2,800,1,0.16,PROD-2024025106
4062,4,13,2,250,1,0.65,PROD-2023012163
4063,447,10,3,216,0,0.46,PROD-2024032042
4064,226,8,1,995,1,0.2,PROD-2023081602
4065,348,6,3,800,8,1.11,PROD-2023123302
4066,341,13,3,250,2,0.95,PROD-2023124792
4067,75,10,2,350,1,0.49,PROD-2023038890
4068,527,15,1,1310,8,0.64,PROD-2024064570
4069,398,6,1,2313,21,0.91,PROD-2024022046
4070,102,6,1,800,6,0.84,PROD-2023046488
4071,295,1,1,800,3,0.38,PROD-2023103207
4072,258,7,3,1736,4,0.28,PROD-2023097947
4073,146,10,2,66,0,0.34,PROD-2023051742
4074,394,2,2,800,3,0.49,PROD-2024017757
4075,590,1,1,2363,22,0.94,PROD-2024081057
4076,572,9,3,364,2,0.73,PROD-2024075976
4077,269,2,1,1003,2,0.23,PROD-2023092949
4078,440,4,3,800,1,0.24,PROD-2024031552
4079,426,5,1,800,8,1.07,PROD-2024036493
4080,473,2,2,1049,4,0.42,PROD-2024043478
4081,623,1,2,2527,22,0.88,PROD-2024092493
4082,86,16,3,1182,12,1.09,PROD-2023036105
4083,86,5,2,887,6,0.7,PROD-2023038728
4084,104,7,2,430,2,0.6,PROD-2023049370
4085,420,1,1,2495,26,1.06,PROD-2024021414
4086,507,8,3,1036,11,1.12,PROD-2024056248
4087,417,11,1,85,0,0.5,PROD-2024022790
4088,42,15,3,2030,23,1.16,PROD-2023025804
4089,171,3,3,1062,4,0.44,PROD-2023062536
4090,103,10,1,350,3,1.01,PROD-2023042758
4091,270,7,1,300,1,0.37,PROD-2023095963
4092,468,7,2,615,3,0.58,PROD-2024044751
4093,103,2,2,800,1,0.18,PROD-2023046203
4094,155,13,2,250,1,0.72,PROD-2023068327
4095,222,12,2,242,2,1.13,PROD-2023087749
4096,524,7,2,579,5,0.95,PROD-2024061623
4097,377,14,1,250,0,0.3,PROD-2024015746
4098,674,2,2,1470,5,0.35,PROD-2024113392
4099,661,14,3,233,2,0.9,PROD-2024109866
4100,79,4,1,1839,11,0.6,PROD-2023037733
4101,596,4,1,800,3,0.41,PROD-2024086349
4102,296,6,3,2144,20,0.94,PROD-2023108104
4103,453,6,1,1631,4,0.25,PROD-2024032675
4104,539,15,1,3300,5,0.16,PROD-2024069121
4105,317,12,2,350,3,1.04,PROD-2023113430
4106,513,9,1,780,9,1.19,PROD-2024057871
4107,506,15,3,600,5,0.97,PROD-2024051596
4108,305,15,1,739,4,0.67,PROD-2023116372
4109,402,6,2,3210,17,0.53,PROD-2024026415
4110,560,16,2,1598,13,0.87,PROD-2024075652
4111,32,11,2,337,3,1.09,PROD-2023022031
4112,397,14,3,250,1,0.5,PROD-2024029359
4113,403,8,2,714,6,0.88,PROD-2024021112
4114,6,14,3,40,0,0.78,PROD-2023011474
4115,214,12,3,271,2,0.8,PROD-2023082001
4116,406,13,2,191,2,1.05,PROD-2024023099
4117,127,7,2,1020,10,1.03,PROD-2023053195
4118,193,6,3,800,7,0.92,PROD-2023071896
4119,112,8,1,300,3,1.05,PROD-2023041412
4120,422,12,3,336,0,0.19,PROD-2024024717
4121,359,10,1,350,1,0.32,PROD-2023127722
4122,715,15,2,600,3,0.59,PROD-2024127880
4123,496,16,3,3578,40,1.12,PROD-2024058303
4124,678,11,3,142,1,1.14,PROD-2024112470
4125,692,8,1,782,9,1.18,PROD-2024112087
4126,372,8,1,578,1,0.31,PROD-2024018108
4127,99,4,2,800,3,0.45,PROD-2023049637
4128,196,3,2,800,4,0.51,PROD-2023078340
4129,480,6,1,800,3,0.42,PROD-2024045639
4130,533,1,3,869,8,1.0,PROD-2024062256
4131,397,6,3,800,3,0.39,PROD-2024026615
4132,168,10,2,350,0,0.19,PROD-2023069748
4133,656,5,1,3371,39,1.16,PROD-2024106047
4134,654,2,3,2319,9,0.41,PROD-2024108991
4135,77,9,2,914,1,0.21,PROD-2023034409
4136,578,15,2,2959,34,1.16,PROD-2024074418
4137,111,6,3,800,8,1.1,PROD-2023044015
4138,177,15,3,768,2,0.37,PROD-2023064808
4139,239,3,2,2882,6,0.23,PROD-2023082045
4140,152,1,2,800,4,0.59,PROD-2023062660
4141,405,8,3,505,5,1.14,PROD-2024028069
4142,541,7,2,359,1,0.39,PROD-2024061422
4143,492,1,2,800,7,0.94,PROD-2024057620
4144,194,12,3,350,0,0.25,PROD-2023079376
4145,257,10,1,323,3,1.06,PROD-2023093890
4146,339,7,2,300,1,0.58,PROD-2023125038
4147,508,15,3,1743,3,0.22,PROD-2024053423
4148,401,15,3,761,7,1.05,PROD-2024022189
4149,492,1,1,800,2,0.27,PROD-2024056766
4150,183,3,3,800,9,1.14,PROD-2023074967
4151,296,15,1,2529,24,0.98,PROD-2023103568
4152,617,13,1,91,0,0.29,PROD-2024093604
4153,200,13,2,40,0,1.08,PROD-2023077878
4154,727,15,1,1640,10,0.67,PROD-2024128701
4155,167,2,1,1402,11,0.8,PROD-2023066963
4156,12,14,1,84,0,0.17,PROD-2023014941
4157,29,2,3,2412,17,0.72,PROD-2023019867
4158,295,6,3,1220,7,0.6,PROD-2023106454
4159,337,9,3,300,0,0.3,PROD-2023121156
4160,672,11,3,169,1,1.06,PROD-2024117206
4161,362,2,2,971,3,0.41,PROD-2023129019
4162,332,16,1,2709,11,0.42,PROD-2023113549
4163,284,15,1,3593,13,0.37,PROD-2023106961
4164,15,9,1,300,3,1.15,PROD-2023012793
4165,487,9,1,300,2,0.8,PROD-2024052330
4166,463,8,2,300,2,0.92,PROD-2024049864
4167,602,16,1,1722,17,1.03,PROD-2024081929
4168,4,9,1,664,5,0.9,PROD-2023012681
4169,303,13,2,123,0,0.41,PROD-2023103543
4170,85,14,2,250,0,0.3,PROD-2023033235
4171,457,11,2,60,0,0.8,PROD-2024041154
4172,335,14,2,228,0,0.23,PROD-2023122729
4173,267,9,2,423,2,0.55,PROD-2023098977
4174,427,15,3,600,7,1.18,PROD-2024039259
4175,541,10,2,157,1,0.7,PROD-2024063711
4176,497,10,3,289,3,1.1,PROD-2024058111
4177,696,5,2,1745,18,1.05,PROD-2024111195
4178,676,6,3,1838,18,1.0,PROD-2024111448
4179,520,8,3,575,4,0.76,PROD-2024064688
4180,649,12,3,350,3,0.92,PROD-2024101686
4181,17,11,1,350,0,0.23,PROD-2023017022
4182,501,16,3,794,8,1.05,PROD-2024058636
4183,437,4,2,888,1,0.19,PROD-2024031989
4184,322,1,2,800,9,1.18,PROD-2023112476
4185,548,1,3,800,2,0.32,PROD-2024077839
4186,325,6,2,907,3,0.35,PROD-2023113548
4187,103,6,2,800,6,0.82,PROD-2023046881
4188,523,7,1,727,2,0.38,PROD-2024064420
4189,397,3,2,800,6,0.84,PROD-2024026253
4190,108,11,1,350,1,0.35,PROD-2023046228
4191,233,1,1,1273,8,0.65,PROD-2023085849
4192,276,4,1,1723,9,0.58,PROD-2023108243
4193,254,14,1,171,1,0.73,PROD-2023094953
4194,710,2,2,800,4,0.53,PROD-2024125694
4195,526,6,3,800,2,0.29,PROD-2024061654
4196,235,5,2,800,5,0.68,PROD-2023086951
4197,119,8,2,512,3,0.68,PROD-2023042608
4198,684,9,3,555,4,0.82,PROD-2024112022
4199,466,6,1,800,5,0.65,PROD-2024045129
4200,182,14,2,250,1,0.76,PROD-2023076478
4201,306,13,1,62,0,0.95,PROD-2023112718
4202,291,16,1,2412,23,0.99,PROD-2023102151
4203,87,1,1,1778,17,1.0,PROD-2023034402
4204,343,7,1,545,6,1.12,PROD-2023124053
4205,374,7,1,300,2,0.96,PROD-2024012658
4206,178,10,3,73,0,0.59,PROD-2023066840
4207,306,6,1,3672,27,0.75,PROD-2023114390
4208,491,14,3,142,0,0.18,PROD-2024059475
4209,25,14,3,68,0,0.38,PROD-2023012543
4210,305,14,1,46,0,1.13,PROD-2023113314
4211,713,14,3,175,0,0.15,PROD-2024121905
4212,484,12,2,74,0,1.05,PROD-2024049953
4213,703,11,3,350,2,0.72,PROD-2024122237
4214,472,16,1,1468,10,0.7,PROD-2024041607
4215,244,2,2,800,8,1.07,PROD-2023091869
4216,227,1,1,918,5,0.55,PROD-2023087726
4217,414,3,2,800,6,0.84,PROD-2024026153
4218,33,12,1,350,4,1.15,PROD-2023027193
4219,169,13,1,143,1,1.07,PROD-2023064946
4220,712,9,3,1806,9,0.55,PROD-2024128035
4221,305,9,3,348,2,0.75,PROD-2023116093
4222,365,14,2,250,2,0.88,PROD-2023123351
4223,655,9,1,354,2,0.7,PROD-2024109585
4224,263,1,2,800,8,1.1,PROD-2023093462
4225,526,6,2,800,1,0.24,PROD-2024064026
4226,42,8,3,300,2,0.87,PROD-2023028879
4227,667,5,2,800,6,0.79,PROD-2024106971
4228,257,10,1,244,0,0.29,PROD-2023097632
4229,190,3,2,800,9,1.18,PROD-2023073184
4230,424,14,2,250,1,0.66,PROD-2024022136
4231,71,7,1,962,1,0.16,PROD-2023035657
4232,275,2,1,2014,22,1.13,PROD-2023109501
4233,388,5,3,800,2,0.3,PROD-2024013081
4234,539,9,3,300,1,0.49,PROD-2024064667
4235,248,4,1,1217,13,1.07,PROD-2023099274
4236,598,2,2,800,6,0.84,PROD-2024088920
4237,677,11,1,200,2,1.2,PROD-2024114815
4238,675,5,3,800,5,0.65,PROD-2024117623
4239,512,10,2,260,0,0.16,PROD-2024054087
4240,303,4,2,880,8,1.01,PROD-2023108246
4241,344,10,3,350,3,1.13,PROD-2023123319
4242,335,11,3,350,1,0.36,PROD-2023128263
4243,663,14,1,250,1,0.75,PROD-2024105110
4244,674,7,3,464,2,0.54,PROD-2024111541
4245,145,2,1,800,9,1.19,PROD-2023058915
4246,468,6,3,800,2,0.33,PROD-2024045453
4247,315,11,3,160,1,1.13,PROD-2023119882
4248,582,5,1,1381,8,0.61,PROD-2024087161
4249,282,16,1,2815,24,0.86,PROD-2023107495
4250,567,13,2,173,0,0.43,PROD-2024078760
4251,8,7,2,300,2,0.82,PROD-2023016550
4252,594,15,3,3356,14,0.44,PROD-2024089212
4253,441,14,3,84,0,0.69,PROD-2024031086
4254,290,13,3,164,1,0.7,PROD-2023109585
4255,200,1,3,1687,12,0.77,PROD-2023074162
4256,141,6,1,800,6,0.78,PROD-2023055671
4257,721,15,2,2507,23,0.95,PROD-2024122065
4258,603,14,2,209,2,1.15,PROD-2024086815
4259,692,8,1,1067,10,1.03,PROD-2024114770
4260,253,3,3,1597,12,0.81,PROD-2023096755
4261,228,15,2,600,2,0.49,PROD-2023081451
4262,173,3,1,800,6,0.75,PROD-2023068635
4263,339,11,1,350,2,0.65,PROD-2023127711
4264,52,11,1,89,0,0.64,PROD-2023029492
4265,317,12,2,280,1,0.36,PROD-2023115094
4266,575,13,1,250,0,0.27,PROD-2024076549
4267,679,11,3,350,2,0.81,PROD-2024114411
4268,280,4,1,800,8,1.06,PROD-2023103057
4269,666,8,3,2118,14,0.7,PROD-2024108031
4270,221,3,2,1101,4,0.39,PROD-2023087301
4271,71,6,1,800,6,0.87,PROD-2023039698
4272,347,16,3,3067,17,0.56,PROD-2023129987
4273,125,8,3,300,3,1.13,PROD-2023058188
4274,329,1,3,1643,2,0.16,PROD-2023111651
4275,241,4,3,859,7,0.9,PROD-2023088614
4276,304,7,1,885,6,0.69,PROD-2023101208
4277,588,12,3,60,0,0.86,PROD-2024086658
4278,461,9,1,2500,9,0.39,PROD-2024042995
4279,203,11,2,193,1,0.58,PROD-2023074284
4280,71,6,1,800,4,0.56,PROD-2023039983
4281,108,11,3,350,1,0.36,PROD-2023047184
4282,530,6,2,800,1,0.23,PROD-2024068466
4283,264,3,3,1657,4,0.25,PROD-2023098396
4284,643,2,2,1739,7,0.42,PROD-2024103005
4285,256,8,2,636,6,1.04,PROD-2023096241
4286,150,5,3,1433,10,0.73,PROD-2023053138
4287,520,2,1,1176,2,0.22,PROD-2024063375
4288,314,16,2,2040,16,0.81,PROD-2023115664
4289,408,1,3,800,9,1.13,PROD-2024026949
4290,36,1,2,800,3,0.4,PROD-2023024380
4291,149,4,3,1092,9,0.86,PROD-2023052800
4292,184,3,2,1023,7,0.76,PROD-2023071570
4293,488,5,1,919,10,1.12,PROD-2024056026
4294,152,8,3,593,1,0.21,PROD-2023065164
4295,441,5,1,800,9,1.18,PROD-2024032414
4296,575,14,1,92,0,0.46,PROD-2024077015
4297,82,15,1,3165,6,0.19,PROD-2023031131
4298,113,12,1,350,3,1.06,PROD-2023041330
4299,678,1,2,2198,18,0.83,PROD-2024111558
4300,653,13,3,206,1,0.87,PROD-2024103543
4301,138,5,2,800,7,0.91,PROD-2023054371
4302,339,11,1,350,3,1.05,PROD-2023124835
4303,327,16,3,2441,25,1.03,PROD-2023117708
4304,548,16,2,1687,13,0.79,PROD-2024077598
4305,484,11,1,129,1,1.11,PROD-2024049002
4306,513,4,3,1490,12,0.85,PROD-2024053012
4307,164,4,3,800,2,0.35,PROD-2023062923
4308,17,5,3,2242,4,0.18,PROD-2023014263
4309,353,7,1,392,3,0.79,PROD-2023124030
4310,34,5,3,1761,9,0.54,PROD-2023024941
4311,60,4,3,800,1,0.24,PROD-2023031352
4312,551,13,1,250,1,0.52,PROD-2024071817
4313,4,4,3,1264,12,1.0,PROD-2023011906
4314,175,14,1,47,0,0.58,PROD-2023068647
4315,363,8,2,1556,4,0.26,PROD-2023129401
4316,220,11,3,69,0,0.29,PROD-2023085516
4317,584,13,2,194,1,0.84,PROD-2024084367
4318,612,12,3,350,3,0.94,PROD-2024099181
4319,177,9,3,332,1,0.56,PROD-2023062831
4320,254,6,3,800,2,0.32,PROD-2023097801
4321,617,4,2,2363,12,0.51,PROD-2024091352
4322,706,4,2,1545,3,0.22,PROD-2024125169
4323,7,15,1,1313,13,1.06,PROD-2023011901
4324,548,9,3,300,1,0.45,PROD-2024072350
4325,330,3,1,1343,3,0.28,PROD-2023115317
4326,322,1,1,1143,10,0.93,PROD-2023117385
4327,452,2,2,800,9,1.15,PROD-2024034051
4328,590,1,1,800,6,0.75,PROD-2024082053
4329,497,2,3,800,3,0.43,PROD-2024056887
4330,81,9,1,531,6,1.19,PROD-2023036034
4331,307,3,2,879,8,0.97,PROD-2023111040
4332,40,13,3,40,0,0.93,PROD-2023028716
4333,318,13,3,102,1,1.01,PROD-2023113998
4334,206,9,3,917,8,0.94,PROD-2023074995
4335,101,9,3,1220,7,0.61,PROD-2023041401
4336,219,11,3,238,2,1.01,PROD-2023084337
4337,427,3,2,870,4,0.52,PROD-2024032087
4338,291,6,2,1180,4,0.35,PROD-2023106190
4339,300,12,3,350,0,0.25,PROD-2023103573
4340,330,13,1,127,1,1.12,PROD-2023116736
4341,221,13,1,197,1,0.76,PROD-2023085091
4342,172,1,1,800,5,0.68,PROD-2023063018
4343,693,12,1,166,0,0.26,PROD-2024112502
4344,9,16,3,1001,1,0.18,PROD-2023012126
4345,124,4,1,1678,5,0.34,PROD-2023052073
4346,201,3,3,800,2,0.28,PROD-2023071074
4347,728,5,2,1442,2,0.2,PROD-2024123241
4348,20,13,3,190,2,1.11,PROD-2023018727
4349,495,5,2,2827,29,1.05,PROD-2024058694
4350,269,5,2,1114,3,0.35,PROD-2023094184
4351,444,13,1,230,0,0.39,PROD-2024034524
4352,510,3,3,2215,15,0.72,PROD-2024057003
4353,631,6,2,1767,13,0.76,PROD-2024099877
4354,378,1,2,800,9,1.19,PROD-2024018988
4355,545,3,1,800,2,0.26,PROD-2024066478
4356,357,13,2,40,0,0.75,PROD-2023127165
4357,441,2,2,904,2,0.31,PROD-2024035289
4358,453,5,2,800,3,0.39,PROD-2024039751
4359,272,11,3,130,1,1.12,PROD-2023097888
4360,700,3,1,1683,6,0.36,PROD-2024113613
4361,516,9,2,300,1,0.36,PROD-2024053452
4362,191,5,2,800,8,1.0,PROD-2023079395
4363,73,13,1,87,0,0.27,PROD-2023036690
4364,213,6,1,1319,12,0.96,PROD-2023089842
4365,397,7,1,300,2,0.84,PROD-2024028285
4366,687,3,1,800,7,0.88,PROD-2024113994
4367,662,6,2,2256,5,0.25,PROD-2024103660
4368,46,5,2,2751,31,1.14,PROD-2023027529
4369,114,1,2,1710,6,0.4,PROD-2023041989
4370,608,4,1,1309,7,0.56,PROD-2024088300
4371,123,4,1,1477,3,0.26,PROD-2023059838
4372,679,5,3,800,8,1.06,PROD-2024115102
4373,207,5,1,800,7,0.98,PROD-2023075736
4374,657,16,1,886,1,0.17,PROD-2024109994
4375,529,12,2,230,2,0.89,PROD-2024065524
4376,473,1,2,800,9,1.15,PROD-2024049448
4377,225,9,3,691,4,0.63,PROD-2023088761
4378,185,8,1,729,3,0.5,PROD-2023075699
4379,149,2,1,1504,4,0.29,PROD-2023059079
4380,32,11,1,350,3,1.1,PROD-2023027025
4381,504,5,2,800,8,1.07,PROD-2024053566
4382,294,7,1,2378,25,1.07,PROD-2023106261
4383,410,11,3,68,0,0.97,PROD-2024029598
4384,666,1,3,1533,3,0.2,PROD-2024108080
4385,212,13,2,99,1,1.11,PROD-2023075031
4386,493,3,3,800,2,0.26,PROD-2024058683
4387,47,9,2,559,4,0.88,PROD-2023023682
4388,690,16,3,2276,18,0.83,PROD-2024115133
4389,536,13,3,250,0,0.22,PROD-2024064616
4390,276,8,3,300,2,0.8,PROD-2023103452
4391,16,4,3,1240,2,0.21,PROD-2023018284
4392,303,12,1,350,1,0.57,PROD-2023101846
4393,298,6,2,822,7,0.96,PROD-2023103479
4394,428,14,2,96,1,1.16,PROD-2024035563
4395,116,10,2,350,3,1.02,PROD-2023048027
4396,602,4,2,818,1,0.16,PROD-2024082061
4397,709,4,2,846,6,0.77,PROD-2024126842
4398,549,12,1,350,1,0.51,PROD-2024076972
4399,241,3,2,2121,13,0.62,PROD-2023086551
4400,32,2,2,1711,14,0.85,PROD-2023023009
4401,584,12,1,312,3,1.05,PROD-2024081127
4402,484,4,1,800,4,0.59,PROD-2024046253
4403,237,6,3,800,9,1.13,PROD-2023081796
4404,345,8,3,1645,2,0.17,PROD-2023125557
4405,453,13,1,115,0,0.78,PROD-2024039696
4406,381,12,2,191,1,0.84,PROD-2024011158
4407,482,15,2,3611,19,0.53,PROD-2024044516
4408,424,12,1,185,1,0.84,PROD-2024023885
4409,707,14,2,150,1,0.74,PROD-2024125106
4410,514,15,3,2371,6,0.29,PROD-2024053464
4411,525,9,3,664,1,0.25,PROD-2024068724
4412,634,9,1,366,1,0.36,PROD-2024099603
4413,666,2,1,1718,19,1.15,PROD-2024109937
4414,257,6,2,2104,16,0.77,PROD-2023094977
4415,349,9,3,587,5,0.87,PROD-2023126628
4416,550,14,2,250,2,0.81,PROD-2024079178
4417,526,9,3,828,2,0.29,PROD-2024065666
4418,553,11,1,350,3,0.95,PROD-2024075306
4419,640,13,1,250,1,0.73,PROD-2024109680
4420,279,11,2,133,0,0.41,PROD-2023102517
4421,536,8,3,430,1,0.27,PROD-2024068558
4422,61,9,1,300,2,0.93,PROD-2023036352
4423,171,4,1,1350,6,0.5,PROD-2023067787
4424,36,4,1,861,3,0.41,PROD-2023025478
4425,32,12,1,60,0,1.17,PROD-2023025003
4426,678,5,3,800,5,0.72,PROD-2024114982
4427,325,9,1,603,5,0.86,PROD-2023118973
4428,699,14,1,250,0,0.39,PROD-2024119591
4429,234,5,1,800,8,1.1,PROD-2023083647
4430,435,6,3,800,8,1.0,PROD-2024039698
4431,724,3,3,1720,12,0.75,PROD-2024129253
4432,405,9,1,300,2,0.69,PROD-2024021197
4433,717,1,2,1993,9,0.5,PROD-2024126734
4434,113,14,2,133,0,0.44,PROD-2023045931
4435,663,8,1,742,7,1.07,PROD-2024108579
4436,435,4,1,800,4,0.59,PROD-2024037413
4437,213,16,2,3321,14,0.44,PROD-2023089584
4438,528,2,2,800,8,1.03,PROD-2024069690
4439,640,16,3,600,2,0.43,PROD-2024109861
4440,163,8,3,300,0,0.3,PROD-2023065776
4441,708,9,3,300,1,0.59,PROD-2024124204
4442,93,16,3,3005,19,0.66,PROD-2023044924
4443,682,14,3,73,0,0.42,PROD-2024118346
4444,179,13,1,107,1,1.03,PROD-2023064263
4445,269,11,2,350,0,0.16,PROD-2023095429
4446,176,9,3,300,3,1.09,PROD-2023069079
4447,719,13,3,134,0,0.17,PROD-2024126435
4448,512,3,2,800,8,1.04,PROD-2024058336
4449,666,9,1,300,2,0.68,PROD-2024103839
